X Position,Y Position,Shear Power Spectrum (Observed),Residual from GR Model,Residual from DGQG Model
-1.9411764705882355,-0.9215686274509807,21761.46480967402,21761.46480967402,21761.46480967402
-1.9019607843137254,-0.9215686274509807,24003.714639227248,24003.714639227248,24003.714639227248
-1.8627450980392157,-0.9215686274509807,26329.999969451303,26329.999969451303,26329.999969451303
-1.823529411764706,-0.9215686274509807,28735.28990060525,28735.28990060525,28735.28990060525
-1.784313725490196,-0.9215686274509807,31214.373194087446,31214.373194087446,31214.373194087446
-1.7450980392156863,-0.9215686274509807,33761.873668406275,33761.873668406275,33761.873668406275
-1.7058823529411766,-0.9215686274509807,36372.265806407755,36372.265806407755,36372.265806407755
-1.6666666666666665,-0.9215686274509807,39039.890103438454,39039.890103438454,39039.890103438454
-1.6274509803921569,-0.9215686274509807,41758.96855619272,41758.96855619272,41758.96855619272
-1.5882352941176472,-0.9215686274509807,44523.61981612089,44523.61981612089,44523.61981612089
-1.549019607843137,-0.9215686274509807,47327.87442869634,47327.87442869634,47327.87442869634
-1.5098039215686274,-0.9215686274509807,50165.6896768795,50165.6896768795,50165.6896768795
-1.4705882352941178,-0.9215686274509807,53030.964467802645,53030.964467802645,53030.964467802645
-1.431372549019608,-0.9215686274509807,55917.55377553018,55917.55377553018,55917.55377553018
-1.392156862745098,-0.9215686274509807,58819.283093231155,58819.283093231155,58819.283093231155
-1.3529411764705883,-0.9215686274509807,61729.96240236315,61729.96240236315,61729.96240236315
-1.3137254901960786,-0.9215686274509807,64643.400123758474,64643.400123758474,64643.400123758474
-1.2745098039215685,-0.9215686274509807,67553.41655352403,67553.41655352403,67553.41655352403
-1.2352941176470589,-0.9215686274509807,70453.85725815503,70453.85725815503,70453.85725815503
-1.1960784313725492,-0.9215686274509807,73338.60592798717,73338.60592798717,73338.60592798717
-1.156862745098039,-0.9215686274509807,76201.59717138813,76201.59717138813,76201.59717138813
-1.1176470588235294,-0.9215686274509807,79036.82874604588,79036.82874604588,79036.82874604588
-1.0784313725490198,-0.9215686274509807,81838.37371656277,81838.37371656277,81838.37371656277
-1.0392156862745097,-0.9215686274509807,84600.39203281132,84600.39203281132,84600.39203281132
-1.0,-0.9215686274509807,87317.14202390303,87317.14202390303,87317.14202390303
-0.9607843137254903,-0.9215686274509807,89982.99130085972,89982.99130085972,89982.99130085972
-0.9215686274509807,-0.9215686274509807,92592.42756718867,92592.42756718867,92592.42756718867
-0.882352941176471,-0.9215686274509807,95140.06882920985,95140.06882920985,95140.06882920985
-0.8431372549019605,-0.9215686274509807,97620.67350827249,97620.67350827249,97620.67350827249
-0.8039215686274508,-0.9215686274509807,100029.14994528714,100029.14994528714,100029.14994528714
-0.7647058823529411,-0.9215686274509807,102360.5658012612,102360.5658012612,102360.5658012612
-0.7254901960784315,-0.9215686274509807,104610.15684257678,104610.15684257678,104610.15684257678
-0.6862745098039218,-0.9215686274509807,106773.33561508768,106773.33561508768,106773.33561508768
-0.6470588235294121,-0.9215686274509807,108845.69949398155,108845.69949398155,108845.69949398155
-0.6078431372549016,-0.9215686274509807,110823.03861317091,110823.03861317091,110823.03861317091
-0.5686274509803919,-0.9215686274509807,112701.34315955965,112701.34315955965,112701.34315955965
-0.5294117647058822,-0.9215686274509807,114476.81053545458,114476.81053545458,114476.81053545458
-0.4901960784313726,-0.9215686274509807,116145.85187345355,116145.85187345355,116145.85187345355
-0.4509803921568629,-0.9215686274509807,117705.0984068439,117705.0984068439,117705.0984068439
-0.41176470588235325,-0.9215686274509807,119151.40717965744,119151.40717965744,119151.40717965744
-0.3725490196078436,-0.9215686274509807,120481.86659973182,120481.86659973182,120481.86659973182
-0.33333333333333304,-0.9215686274509807,121693.8013195902,121693.8013195902,121693.8013195902
-0.2941176470588234,-0.9215686274509807,122784.7769493928,122784.7769493928,122784.7769493928
-0.2549019607843137,-0.9215686274509807,123752.60408807737,123752.60408807737,123752.60408807737
-0.21568627450980404,-0.9215686274509807,124595.3421782302,124595.3421782302,124595.3421782302
-0.17647058823529438,-0.9215686274509807,125311.30267241618,125311.30267241618,125311.30267241618
-0.13725490196078471,-0.9215686274509807,125899.05201782212,125899.05201782212,125899.05201782212
-0.09803921568627416,-0.9215686274509807,126357.41394846914,126357.41394846914,126357.41394846914
-0.0588235294117645,-0.9215686274509807,126685.47159289711,126685.47159289711,126685.47159289711
-0.019607843137254832,-0.9215686274509807,126882.5688876895,126882.5688876895,126882.5688876895
0.019607843137254832,-0.9215686274509807,126948.31180538025,126948.31180538025,126948.31180538025
0.0588235294117645,-0.9215686274509807,126882.56888768954,126882.56888768954,126882.56888768954
0.09803921568627416,-0.9215686274509807,126685.47159289716,126685.47159289716,126685.47159289716
0.13725490196078383,-0.9215686274509807,126357.41394846917,126357.41394846917,126357.41394846917
0.17647058823529438,-0.9215686274509807,125899.05201782215,125899.05201782215,125899.05201782215
0.21568627450980404,-0.9215686274509807,125311.30267241618,125311.30267241618,125311.30267241618
0.2549019607843137,-0.9215686274509807,124595.34217823028,124595.34217823028,124595.34217823028
0.2941176470588234,-0.9215686274509807,123752.60408807732,123752.60408807732,123752.60408807732
0.33333333333333304,-0.9215686274509807,122784.77694939297,122784.77694939297,122784.77694939297
0.3725490196078427,-0.9215686274509807,121693.80131959023,121693.80131959023,121693.80131959023
0.41176470588235325,-0.9215686274509807,120481.86659973189,120481.86659973189,120481.86659973189
0.4509803921568629,-0.9215686274509807,119151.40717965736,119151.40717965736,119151.40717965736
0.4901960784313726,-0.9215686274509807,117705.09840684399,117705.09840684399,117705.09840684399
0.5294117647058822,-0.9215686274509807,116145.8518734535,116145.8518734535,116145.8518734535
0.5686274509803919,-0.9215686274509807,114476.81053545458,114476.81053545458,114476.81053545458
0.6078431372549016,-0.9215686274509807,112701.3431595596,112701.3431595596,112701.3431595596
0.6470588235294112,-0.9215686274509807,110823.03861317107,110823.03861317107,110823.03861317107
0.6862745098039218,-0.9215686274509807,108845.69949398171,108845.69949398171,108845.69949398171
0.7254901960784315,-0.9215686274509807,106773.33561508785,106773.33561508785,106773.33561508785
0.7647058823529411,-0.9215686274509807,104610.15684257678,104610.15684257678,104610.15684257678
0.8039215686274508,-0.9215686274509807,102360.56580126117,102360.56580126117,102360.56580126117
0.8431372549019605,-0.9215686274509807,100029.14994528709,100029.14994528709,100029.14994528709
0.8823529411764701,-0.9215686274509807,97620.67350827256,97620.67350827256,97620.67350827256
0.9215686274509807,-0.9215686274509807,95140.06882921002,95140.06882921002,95140.06882921002
0.9607843137254903,-0.9215686274509807,92592.42756718882,92592.42756718882,92592.42756718882
1.0,-0.9215686274509807,89982.9913008599,89982.9913008599,89982.9913008599
1.0392156862745097,-0.9215686274509807,87317.14202390307,87317.14202390307,87317.14202390307
1.0784313725490193,-0.9215686274509807,84600.39203281142,84600.39203281142,84600.39203281142
1.117647058823529,-0.9215686274509807,81838.37371656283,81838.37371656283,81838.37371656283
1.1568627450980395,-0.9215686274509807,79036.82874604591,79036.82874604591,79036.82874604591
1.1960784313725492,-0.9215686274509807,76201.59717138825,76201.59717138825,76201.59717138825
1.2352941176470589,-0.9215686274509807,73338.60592798727,73338.60592798727,73338.60592798727
1.2745098039215685,-0.9215686274509807,70453.85725815511,70453.85725815511,70453.85725815511
1.3137254901960782,-0.9215686274509807,67553.41655352413,67553.41655352413,67553.41655352413
1.3529411764705879,-0.9215686274509807,64643.40012375862,64643.40012375862,64643.40012375862
1.3921568627450975,-0.9215686274509807,61729.96240236313,61729.96240236313,61729.96240236313
1.431372549019608,-0.9215686274509807,58819.28309323111,58819.28309323111,58819.28309323111
1.4705882352941178,-0.9215686274509807,55917.553775530214,55917.553775530214,55917.553775530214
1.5098039215686274,-0.9215686274509807,53030.96446780269,53030.96446780269,53030.96446780269
1.549019607843137,-0.9215686274509807,50165.68967687974,50165.68967687974,50165.68967687974
1.5882352941176467,-0.9215686274509807,47327.87442869639,47327.87442869639,47327.87442869639
1.6274509803921564,-0.9215686274509807,44523.6198161209,44523.6198161209,44523.6198161209
1.666666666666667,-0.9215686274509807,41758.968556192754,41758.968556192754,41758.968556192754
1.7058823529411766,-0.9215686274509807,39039.8901034385,39039.8901034385,39039.8901034385
1.7450980392156863,-0.9215686274509807,36372.26580640774,36372.26580640774,36372.26580640774
1.784313725490196,-0.9215686274509807,33761.87366840625,33761.87366840625,33761.87366840625
1.8235294117647056,-0.9215686274509807,31214.373194087468,31214.373194087468,31214.373194087468
1.8627450980392153,-0.9215686274509807,28735.289900605134,28735.289900605134,28735.289900605134
1.9019607843137258,-0.9215686274509807,26329.999969451357,26329.999969451357,26329.999969451357
1.9411764705882355,-0.9215686274509807,24003.71463922717,24003.71463922717,24003.71463922717
1.9803921568627452,-0.9215686274509807,21761.464809673955,21761.464809673955,21761.464809673955
2.019607843137255,-0.9215686274509807,19608.0854825971,19608.0854825971,19608.0854825971
2.0588235294117645,-0.9215686274509807,17548.200503301403,17548.200503301403,17548.200503301403
2.098039215686274,-0.9215686274509807,15586.207257031778,15586.207257031778,15586.207257031778
2.137254901960784,-0.9215686274509807,13726.261775366576,13726.261775366576,13726.261775366576
2.1764705882352944,-0.9215686274509807,11972.263938781132,11972.263938781132,11972.263938781132
2.215686274509804,-0.9215686274509807,10327.843218406992,10327.843218406992,10327.843218406992
2.2549019607843137,-0.9215686274509807,8796.344677171228,8796.344677171228,8796.344677171228
2.2941176470588234,-0.9215686274509807,7380.815656853241,7380.815656853241,7380.815656853241
2.333333333333333,-0.9215686274509807,6083.992907035297,6083.992907035297,6083.992907035297
2.3725490196078427,-0.9215686274509807,4908.290560233742,4908.290560233742,4908.290560233742
2.4117647058823533,-0.9215686274509807,3855.7887467820465,3855.7887467820465,3855.7887467820465
2.450980392156863,-0.9215686274509807,2928.2232246465574,2928.2232246465574,2928.2232246465574
2.4901960784313726,-0.9215686274509807,2126.975857494224,2126.975857494224,2126.975857494224
2.5294117647058822,-0.9215686274509807,1453.0662791450204,1453.0662791450204,1453.0662791450204
2.568627450980392,-0.9215686274509807,907.1446202461831,907.1446202461831,907.1446202461831
2.6078431372549016,-0.9215686274509807,489.4855889348685,489.4855889348685,489.4855889348685
2.6470588235294112,-0.9215686274509807,199.98382735367198,199.98382735367198,199.98382735367198
2.686274509803922,-0.9215686274509807,38.15077818030664,38.15077818030664,38.15077818030664
2.7254901960784315,-0.9215686274509807,3.1130333559188084,3.1130333559188084,3.1130333559188084
2.764705882352941,-0.9215686274509807,93.61232769426739,93.61232769426739,93.61232769426739
2.803921568627451,-0.9215686274509807,308.00720509270764,308.00720509270764,308.00720509270764
2.8431372549019605,-0.9215686274509807,644.2764313612544,644.2764313612544,644.2764313612544
2.88235294117647,-0.9215686274509807,1100.0242435413284,1100.0242435413284,1100.0242435413284
2.9215686274509807,-0.9215686274509807,1672.4874000902546,1672.4874000902546,1672.4874000902546
2.9607843137254903,-0.9215686274509807,2358.5441929495905,2358.5441929495905,2358.5441929495905
3.0,-0.9215686274509807,3154.7252513218064,3154.7252513218064,3154.7252513218064
3.0392156862745097,-0.9215686274509807,4057.226382233709,4057.226382233709,4057.226382233709
3.0784313725490193,-0.9215686274509807,5061.923114430006,5061.923114430006,5061.923114430006
3.117647058823529,-0.9215686274509807,6164.38729354597,6164.38729354597,6164.38729354597
3.1568627450980387,-0.9215686274509807,7359.905199457956,7359.905199457956,7359.905199457956
3.1960784313725483,-0.9215686274509807,8643.497663489377,8643.497663489377,8643.497663489377
3.235294117647058,-0.9215686274509807,10009.941424693057,10009.941424693057,10009.941424693057
3.2745098039215677,-0.9215686274509807,11453.79236952264,11453.79236952264,11453.79236952264
3.313725490196079,-0.9215686274509807,12969.40962220727,12969.40962220727,12969.40962220727
3.3529411764705888,-0.9215686274509807,14550.98134529795,14550.98134529795,14550.98134529795
3.3921568627450984,-0.9215686274509807,16192.550900229786,16192.550900229786,16192.550900229786
3.431372549019608,-0.9215686274509807,17888.044503667643,17888.044503667643,17888.044503667643
3.4705882352941178,-0.9215686274509807,19631.298659414984,19631.298659414984,19631.298659414984
3.5098039215686274,-0.9215686274509807,21416.08885221008,21416.08885221008,21416.08885221008
3.549019607843137,-0.9215686274509807,23236.157351554888,23236.157351554888,23236.157351554888
3.5882352941176467,-0.9215686274509807,25085.242049914814,25085.242049914814,25085.242049914814
3.6274509803921564,-0.9215686274509807,26957.10367953038,26957.10367953038,26957.10367953038
3.666666666666666,-0.9215686274509807,28845.55387063137,28845.55387063137,28845.55387063137
3.7058823529411757,-0.9215686274509807,30744.480807394608,30744.480807394608,30744.480807394608
3.7450980392156854,-0.9215686274509807,32647.875595728066,32647.875595728066,32647.875595728066
3.784313725490197,-0.9215686274509807,34549.855415712795,34549.855415712795,34549.855415712795
3.8235294117647065,-0.9215686274509807,36444.687348020925,36444.687348020925,36444.687348020925
3.862745098039216,-0.9215686274509807,38326.80815807028,38326.80815807028,38326.80815807028
3.901960784313726,-0.9215686274509807,40190.84483466067,40190.84483466067,40190.84483466067
3.9411764705882355,-0.9215686274509807,42031.630266023814,42031.630266023814,42031.630266023814
3.980392156862745,-0.9215686274509807,43844.2198923755,43844.2198923755,43844.2198923755
4.019607843137255,-0.9215686274509807,45623.90270574905,45623.90270574905,45623.90270574905
4.0588235294117645,-0.9215686274509807,47366.21360619143,47366.21360619143,47366.21360619143
4.098039215686274,-0.9215686274509807,49066.939373365974,49066.939373365974,49066.939373365974
4.137254901960784,-0.9215686274509807,50722.12653622382,50722.12653622382,50722.12653622382
4.1764705882352935,-0.9215686274509807,52328.082218927535,52328.082218927535,52328.082218927535
4.215686274509803,-0.9215686274509807,53881.37757168527,53881.37757168527,53881.37757168527
4.254901960784313,-0.9215686274509807,55378.84367666269,55378.84367666269,55378.84367666269
4.294117647058824,-0.9215686274509807,56817.57082091574,56817.57082091574,56817.57082091574
4.333333333333334,-0.9215686274509807,58194.89994711554,58194.89994711554,58194.89994711554
4.372549019607844,-0.9215686274509807,59508.418247053574,59508.418247053574,59508.418247053574
4.411764705882353,-0.9215686274509807,60755.94694663599,60755.94694663599,60755.94694663599
4.450980392156863,-0.9215686274509807,61935.533819007454,61935.533819007454,61935.533819007454
4.490196078431373,-0.9215686274509807,63045.43840391722,63045.43840391722,63045.43840391722
4.529411764705882,-0.9215686274509807,64084.12202621483,64084.12202621483,64084.12202621483
4.568627450980392,-0.9215686274509807,65050.23189479549,65050.23189479549,65050.23189479549
4.607843137254902,-0.9215686274509807,65942.58897316905,65942.58897316905,65942.58897316905
4.647058823529411,-0.9215686274509807,66760.17287643222,66760.17287643222,66760.17287643222
4.686274509803921,-0.9215686274509807,67502.10728743314,67502.10728743314,67502.10728743314
4.725490196078431,-0.9215686274509807,68167.64843189779,68167.64843189779,68167.64843189779
4.76470588235294,-0.9215686274509807,68756.16617843397,68756.16617843397,68756.16617843397
4.803921568627452,-0.9215686274509807,69267.14089920286,69267.14089920286,69267.14089920286
4.843137254901961,-0.9215686274509807,69700.13434453779,69700.13434453779,69700.13434453779
4.882352941176471,-0.9215686274509807,70054.80576113859,70054.80576113859,70054.80576113859
4.921568627450981,-0.9215686274509807,70330.85303531594,70330.85303531594,70330.85303531594
4.96078431372549,-0.9215686274509807,70528.08501559694,70528.08501559694,70528.08501559694
5.0,-0.9215686274509807,70646.23173197809,70646.23173197809,70646.23173197809
-5.0,-0.882352941176471,66895.69009668361,66895.69009668361,66895.69009668361
-4.96078431372549,-0.882352941176471,66857.05377064715,66857.05377064715,66857.05377064715
-4.921568627450981,-0.882352941176471,66740.72337602315,66740.72337602315,66740.72337602315
-4.882352941176471,-0.882352941176471,66546.540054505,66546.540054505,66546.540054505
-4.8431372549019605,-0.882352941176471,66274.81500387931,66274.81500387931,66274.81500387931
-4.803921568627451,-0.882352941176471,65925.79443580448,65925.79443580448,65925.79443580448
-4.764705882352941,-0.882352941176471,65499.850664787526,65499.850664787526,65499.850664787526
-4.7254901960784315,-0.882352941176471,64997.40772971404,64997.40772971404,64997.40772971404
-4.686274509803922,-0.882352941176471,64418.999806989435,64418.999806989435,64418.999806989435
-4.647058823529412,-0.882352941176471,63765.25328446567,63765.25328446567,63765.25328446567
-4.607843137254902,-0.882352941176471,63036.91476693059,63036.91476693059,63036.91476693059
-4.568627450980392,-0.882352941176471,62234.85231360454,62234.85231360454,62234.85231360454
-4.529411764705882,-0.882352941176471,61360.07282704001,61360.07282704001,61360.07282704001
-4.490196078431373,-0.882352941176471,60413.731550191864,60413.731550191864,60413.731550191864
-4.450980392156863,-0.882352941176471,59397.1449063361,59397.1449063361,59397.1449063361
-4.411764705882353,-0.882352941176471,58311.80349868648,58311.80349868648,58311.80349868648
-4.372549019607844,-0.882352941176471,57159.382389535866,57159.382389535866,57159.382389535866
-4.333333333333333,-0.882352941176471,55941.754903605615,55941.754903605615,55941.754903605615
-4.294117647058823,-0.882352941176471,54661.00076834196,54661.00076834196,54661.00076834196
-4.254901960784314,-0.882352941176471,53319.4188954405,53319.4188954405,53319.4188954405
-4.215686274509804,-0.882352941176471,51919.53314346218,51919.53314346218,51919.53314346218
-4.176470588235294,-0.882352941176471,50464.10272588506,50464.10272588506,50464.10272588506
-4.137254901960784,-0.882352941176471,48956.1251083915,48956.1251083915,48956.1251083915
-4.098039215686274,-0.882352941176471,47398.843029606694,47398.843029606694,47398.843029606694
-4.0588235294117645,-0.882352941176471,45795.744018234356,45795.744018234356,45795.744018234356
-4.019607843137255,-0.882352941176471,44150.563309361045,44150.563309361045,44150.563309361045
-3.980392156862745,-0.882352941176471,42467.27956877409,42467.27956877409,42467.27956877409
-3.9411764705882355,-0.882352941176471,40750.11327300475,40750.11327300475,40750.11327300475
-3.9019607843137254,-0.882352941176471,39003.51840329438,39003.51840329438,39003.51840329438
-3.8627450980392157,-0.882352941176471,37232.176133339744,37232.176133339744,37232.176133339744
-3.8235294117647056,-0.882352941176471,35440.98246346713,35440.98246346713,35440.98246346713
-3.784313725490196,-0.882352941176471,33635.03731760681,33635.03731760681,33635.03731760681
-3.7450980392156863,-0.882352941176471,31819.628299931755,31819.628299931755,31819.628299931755
-3.7058823529411766,-0.882352941176471,30000.215531472226,30000.215531472226,30000.215531472226
-3.666666666666667,-0.882352941176471,28182.411906509235,28182.411906509235,28182.411906509235
-3.627450980392157,-0.882352941176471,26371.964191656756,26371.964191656756,26371.964191656756
-3.588235294117647,-0.882352941176471,24574.730325389446,24574.730325389446,24574.730325389446
-3.549019607843137,-0.882352941176471,22796.65745446321,22796.65745446321,22796.65745446321
-3.5098039215686274,-0.882352941176471,21043.756950961975,21043.756950961975,21043.756950961975
-3.4705882352941178,-0.882352941176471,19322.080171752514,19322.080171752514,19322.080171752514
-3.431372549019608,-0.882352941176471,17637.69196092778,17637.69196092778,17637.69196092778
-3.392156862745098,-0.882352941176471,15996.644988141865,15996.644988141865,15996.644988141865
-3.3529411764705883,-0.882352941176471,14404.95255938558,14404.95255938558,14404.95255938558
-3.313725490196078,-0.882352941176471,12868.562420057751,12868.562420057751,12868.562420057751
-3.2745098039215685,-0.882352941176471,11393.32971288577,11393.32971288577,11393.32971288577
-3.235294117647059,-0.882352941176471,9984.991121566416,9984.991121566416,9984.991121566416
-3.196078431372549,-0.882352941176471,8649.138790806976,8649.138790806976,8649.138790806976
-3.1568627450980395,-0.882352941176471,7391.195636738018,7391.195636738018,7391.195636738018
-3.1176470588235294,-0.882352941176471,6216.390981182902,6216.390981182902,6216.390981182902
-3.0784313725490193,-0.882352941176471,5129.7377679578885,5129.7377679578885,5129.7377679578885
-3.0392156862745097,-0.882352941176471,4136.010564912323,4136.010564912323,4136.010564912323
-3.0,-0.882352941176471,3239.725305925268,3239.725305925268,3239.725305925268
-2.9607843137254903,-0.882352941176471,2445.1201868914795,2445.1201868914795,2445.1201868914795
-2.9215686274509802,-0.882352941176471,1756.138410513115,1756.138410513115,1756.138410513115
-2.8823529411764706,-0.882352941176471,1176.4123565927403,1176.4123565927403,1176.4123565927403
-2.843137254901961,-0.882352941176471,709.249652275844,709.249652275844,709.249652275844
-2.803921568627451,-0.882352941176471,357.62084523541955,357.62084523541955,357.62084523541955
-2.764705882352941,-0.882352941176471,124.14896859080137,124.14896859080137,124.14896859080137
-2.7254901960784315,-0.882352941176471,11.100800277008082,11.100800277008082,11.100800277008082
-2.686274509803922,-0.882352941176471,20.379950985659203,20.379950985659203,20.379950985659203
-2.6470588235294117,-0.882352941176471,153.52166439269163,153.52166439269163,153.52166439269163
-2.607843137254902,-0.882352941176471,411.68933646772086,411.68933646772086,411.68933646772086
-2.5686274509803924,-0.882352941176471,795.6727056129896,795.6727056129896,795.6727056129896
-2.5294117647058822,-0.882352941176471,1305.8876166622076,1305.8876166622076,1305.8876166622076
-2.4901960784313726,-0.882352941176471,1942.3773693878495,1942.3773693878495,1942.3773693878495
-2.450980392156863,-0.882352941176471,2704.815470487575,2704.815470487575,2704.815470487575
-2.411764705882353,-0.882352941176471,3592.5098518156747,3592.5098518156747,3592.5098518156747
-2.372549019607843,-0.882352941176471,4604.408305810659,4604.408305810659,4604.408305810659
-2.3333333333333335,-0.882352941176471,5739.105247639107,5739.105247639107,5739.105247639107
-2.2941176470588234,-0.882352941176471,6994.849499873743,6994.849499873743,6994.849499873743
-2.2549019607843137,-0.882352941176471,8369.553251610545,8369.553251610545,8369.553251610545
-2.215686274509804,-0.882352941176471,9860.801843154368,9860.801843154368,9860.801843154368
-2.1764705882352944,-0.882352941176471,11465.864567077058,11465.864567077058,11465.864567077058
-2.1372549019607843,-0.882352941176471,13181.706100822781,13181.706100822781,13181.706100822781
-2.0980392156862746,-0.882352941176471,15004.998797930932,15004.998797930932,15004.998797930932
-2.058823529411765,-0.882352941176471,16932.135424654847,16932.135424654847,16932.135424654847
-2.019607843137255,-0.882352941176471,18959.24260341135,18959.24260341135,18959.24260341135
-1.9803921568627452,-0.882352941176471,21082.194528074036,21082.194528074036,21082.194528074036
-1.9411764705882355,-0.882352941176471,23296.62724544037,23296.62724544037,23296.62724544037
-1.9019607843137254,-0.882352941176471,25597.95305178856,25597.95305178856,25597.95305178856
-1.8627450980392157,-0.882352941176471,27981.3753302822,27981.3753302822,27981.3753302822
-1.823529411764706,-0.882352941176471,30441.903366593484,30441.903366593484,30441.903366593484
-1.784313725490196,-0.882352941176471,32974.36749803601,32974.36749803601,32974.36749803601
-1.7450980392156863,-0.882352941176471,35573.43412529376,35573.43412529376,35573.43412529376
-1.7058823529411766,-0.882352941176471,38233.62096902476,38233.62096902476,38233.62096902476
-1.6666666666666665,-0.882352941176471,40949.31209410144,40949.31209410144,40949.31209410144
-1.6274509803921569,-0.882352941176471,43714.7731075512,43714.7731075512,43714.7731075512
-1.5882352941176472,-0.882352941176471,46524.16604753138,46524.16604753138,46524.16604753138
-1.549019607843137,-0.882352941176471,49371.56438956875,49371.56438956875,49371.56438956875
-1.5098039215686274,-0.882352941176471,52250.96768221947,52250.96768221947,52250.96768221947
-1.4705882352941178,-0.882352941176471,55156.31625491544,55156.31625491544,55156.31625491544
-1.431372549019608,-0.882352941176471,58081.50550503101,58081.50550503101,58081.50550503101
-1.392156862745098,-0.882352941176471,61020.40022024153,61020.40022024153,61020.40022024153
-1.3529411764705883,-0.882352941176471,63966.84843834039,63966.84843834039,63966.84843834039
-1.3137254901960786,-0.882352941176471,66914.69531132611,66914.69531132611,66914.69531132611
-1.2745098039215685,-0.882352941176471,69857.79647167429,69857.79647167429,69857.79647167429
-1.2352941176470589,-0.882352941176471,72790.0313765037,72790.0313765037,72790.0313765037
-1.1960784313725492,-0.882352941176471,75705.31612427295,75705.31612427295,75705.31612427295
-1.156862745098039,-0.882352941176471,78597.61622728834,78597.61622728834,78597.61622728834
-1.1176470588235294,-0.882352941176471,81460.95883247377,81460.95883247377,81460.95883247377
-1.0784313725490198,-0.882352941176471,84289.44488021934,84289.44488021934,84289.44488021934
-1.0392156862745097,-0.882352941176471,87077.26069247969,87077.26069247969,87077.26069247969
-1.0,-0.882352941176471,89818.68948541896,89818.68948541896,89818.68948541896
-0.9607843137254903,-0.882352941176471,92508.12229702217,92508.12229702217,92508.12229702217
-0.9215686274509807,-0.882352941176471,95140.06882921027,95140.06882921027,95140.06882921027
-0.882352941176471,-0.882352941176471,97709.16769420003,97709.16769420003,97709.16769420003
-0.8431372549019605,-0.882352941176471,100210.19656747032,100210.19656747032,100210.19656747032
-0.8039215686274508,-0.882352941176471,102638.08173612732,102638.08173612732,102638.08173612732
-0.7647058823529411,-0.882352941176471,104987.90754643621,104987.90754643621,104987.90754643621
-0.7254901960784315,-0.882352941176471,107254.92523799598,107254.92523799598,107254.92523799598
-0.6862745098039218,-0.882352941176471,109434.56166853377,109434.56166853377,109434.56166853377
-0.6470588235294121,-0.882352941176471,111522.42741528431,111522.42741528431,111522.42741528431
-0.6078431372549016,-0.882352941176471,113514.3247564185,113514.3247564185,113514.3247564185
-0.5686274509803919,-0.882352941176471,115406.25501712196,115406.25501712196,115406.25501712196
-0.5294117647058822,-0.882352941176471,117194.42578310834,117194.42578310834,117194.42578310834
-0.4901960784313726,-0.882352941176471,118875.25746536974,118875.25746536974,118875.25746536974
-0.4509803921568629,-0.882352941176471,120445.38971858798,120445.38971858798,120445.38971858798
-0.41176470588235325,-0.882352941176471,121901.6871970533,121901.6871970533,121901.6871970533
-0.3725490196078436,-0.882352941176471,123241.2451507707,123241.2451507707,123241.2451507707
-0.33333333333333304,-0.882352941176471,124461.3943465279,124461.3943465279,124461.3943465279
-0.2941176470588234,-0.882352941176471,125559.70581751094,125559.70581751094,125559.70581751094
-0.2549019607843137,-0.882352941176471,126533.99492781743,126533.99492781743,126533.99492781743
-0.21568627450980404,-0.882352941176471,127382.32525678696,127382.32525678696,127382.32525678696
-0.17647058823529438,-0.882352941176471,128103.01179135527,128103.01179135527,128103.01179135527
-0.13725490196078471,-0.882352941176471,128694.623932713,128694.623932713,128694.623932713
-0.09803921568627416,-0.882352941176471,129155.98780719229,129155.98780719229,129155.98780719229
-0.0588235294117645,-0.882352941176471,129486.1883887259,129486.1883887259,129486.1883887259
-0.019607843137254832,-0.882352941176471,129684.57092402001,129684.57092402001,129684.57092402001
0.019607843137254832,-0.882352941176471,129750.74216839319,129750.74216839319,129750.74216839319
0.0588235294117645,-0.882352941176471,129684.57092402001,129684.57092402001,129684.57092402001
0.09803921568627416,-0.882352941176471,129486.18838872598,129486.18838872598,129486.18838872598
0.13725490196078383,-0.882352941176471,129155.98780719229,129155.98780719229,129155.98780719229
0.17647058823529438,-0.882352941176471,128694.62393271296,128694.62393271296,128694.62393271296
0.21568627450980404,-0.882352941176471,128103.01179135522,128103.01179135522,128103.01179135522
0.2549019607843137,-0.882352941176471,127382.32525678708,127382.32525678708,127382.32525678708
0.2941176470588234,-0.882352941176471,126533.99492781739,126533.99492781739,126533.99492781739
0.33333333333333304,-0.882352941176471,125559.7058175111,125559.7058175111,125559.7058175111
0.3725490196078427,-0.882352941176471,124461.39434652793,124461.39434652793,124461.39434652793
0.41176470588235325,-0.882352941176471,123241.24515077074,123241.24515077074,123241.24515077074
0.4509803921568629,-0.882352941176471,121901.68719705314,121901.68719705314,121901.68719705314
0.4901960784313726,-0.882352941176471,120445.389718588,120445.389718588,120445.389718588
0.5294117647058822,-0.882352941176471,118875.25746536965,118875.25746536965,118875.25746536965
0.5686274509803919,-0.882352941176471,117194.4257831083,117194.4257831083,117194.4257831083
0.6078431372549016,-0.882352941176471,115406.25501712196,115406.25501712196,115406.25501712196
0.6470588235294112,-0.882352941176471,113514.32475641866,113514.32475641866,113514.32475641866
0.6862745098039218,-0.882352941176471,111522.4274152845,111522.4274152845,111522.4274152845
0.7254901960784315,-0.882352941176471,109434.561668534,109434.561668534,109434.561668534
0.7647058823529411,-0.882352941176471,107254.92523799601,107254.92523799601,107254.92523799601
