X Position,Y Position,Mass Density,Convergence Field
-0.0588235294117645,-1.392156862745098,0.378787290950403,4.5912176273382443e-05
-0.019607843137254832,-1.392156862745098,0.37937026473453367,8.262323837790585e-05
0.019607843137254832,-1.392156862745098,0.37937026473453367,0.00010049850117870489
0.0588235294117645,-1.392156862745098,0.378787290950403,8.262323836934778e-05
0.09803921568627416,-1.392156862745098,0.37762402955219043,4.5912176275836054e-05
0.13725490196078383,-1.392156862745098,0.3758858322621005,1.7244086147508905e-05
0.17647058823529438,-1.392156862745098,0.37358067534014977,4.377535844903202e-06
0.21568627450980404,-1.392156862745098,0.3707190986132011,7.511654464341259e-07
0.2549019607843137,-1.392156862745098,0.3673141251995286,8.707692248266457e-08
0.2941176470588234,-1.392156862745098,0.36338116278442817,6.85948199816105e-09
0.33333333333333304,-1.392156862745098,0.3589378874940335,3.343294482188648e-10
0.3725490196078427,-1.392156862745098,0.3540041115918678,3.725696020870463e-11
0.41176470588235325,-1.392156862745098,0.34860163638344627,2.1182312926199927e-11
0.4509803921568629,-1.392156862745098,0.3427540918563895,1.9067435384328493e-11
0.4901960784313726,-1.392156862745098,0.3364867647052786,1.6936082470219293e-11
0.5294117647058822,-1.392156862745098,0.3298264164904839,1.5099151884503637e-11
0.5686274509803919,-1.392156862745098,0.32280109375735216,1.3508645169117727e-11
0.6078431372549016,-1.392156862745098,0.31543993199577647,1.2125496325675105e-11
0.6470588235294112,-1.392156862745098,0.30777295534995736,1.0927546322781738e-11
0.6862745098039218,-1.392156862745098,0.29983087399414887,9.90082373087154e-12
0.7254901960784315,-1.392156862745098,0.29164488107277564,8.99171385122791e-12
0.7647058823529411,-1.392156862745098,0.28324645106325036,8.191612140700346e-12
0.8039215686274508,-1.392156862745098,0.2746671413582131,7.490665058716153e-12
0.8431372549019605,-1.392156862745098,0.26593839878211056,6.872710101907554e-12
0.8823529411764701,-1.392156862745098,0.2570913726567075,6.3185506796086e-12
0.9215686274509807,-1.392156862745098,0.2481567359131378,5.830741761425144e-12
0.9607843137254903,-1.392156862745098,0.2391645156165665,5.392645631175204e-12
1.0,-1.392156862745098,0.23014393412565168,4.995495352416379e-12
1.0392156862745097,-1.392156862745098,0.22112326195516513,4.643250171562644e-12
1.0784313725490193,-1.392156862745098,0.2121296832487303,4.3233822826334895e-12
1.117647058823529,-1.392156862745098,0.2031891746021685,4.03323560017431e-12
1.1568627450980395,-1.392156862745098,0.19432639780881578,3.773882831132811e-12
1.1960784313725492,-1.392156862745098,0.18556460692880003,3.517291450344586e-12
1.2352941176470589,-1.392156862745098,0.1769255699169364,3.3192359101340275e-12
1.2745098039215685,-1.392156862745098,0.168429504880802,3.1093266613058337e-12
1.3137254901960782,-1.392156862745098,0.1600950308836892,2.93745215420025e-12
1.3529411764705879,-1.392156862745098,0.1519391330583768,2.759693488826606e-12
1.3921568627450975,-1.392156862745098,0.14397714165861356,2.6173620565988495e-12
1.431372549019608,-1.392156862745098,0.13622272454730852,2.477296962938229e-12
1.4705882352941178,-1.392156862745098,0.12868789250484203,2.339609181901926e-12
1.5098039215686274,-1.392156862745098,0.12138301663858285,2.223728495059451e-12
1.549019607843137,-1.392156862745098,0.11431685708632916,2.100649921399131e-12
1.5882352941176467,-1.392156862745098,0.10749660213240454,2.0007205832032017e-12
1.6274509803921564,-1.392156862745098,0.10092791679577143,1.8927288337428086e-12
1.666666666666667,-1.392156862745098,0.09461499990473189,1.813815465421089e-12
1.7058823529411766,-1.392156862745098,0.08856064864234414,1.721134970844809e-12
1.7450980392156863,-1.392156862745098,0.08276632953014663,1.6429228261218236e-12
1.784313725490196,-1.392156862745098,0.07723225481454615,1.5660218053817934e-12
1.8235294117647056,-1.392156862745098,0.07195746322949448,1.4984434363886913e-12
1.8627450980392153,-1.392156862745098,0.06693990412995665,1.4406483223214064e-12
1.9019607843137258,-1.392156862745098,0.06217652402211627,1.3673364937842239e-12
1.9411764705882355,-1.392156862745098,0.057663354557164606,1.3223655004941491e-12
1.9803921568627452,-1.392156862745098,0.053395601104684394,1.260832138349203e-12
2.019607843137255,-1.392156862745098,0.0493677310778572,1.2061131215748008e-12
2.0588235294117645,-1.392156862745098,0.045573561244731234,1.1569610226705327e-12
2.098039215686274,-1.392156862745098,0.0420063433263606,1.1068479287808587e-12
2.137254901960784,-1.392156862745098,0.038658847252537674,1.0690957296242348e-12
2.1764705882352944,-1.392156862745098,0.03552344151791282,1.016463812589871e-12
2.215686274509804,-1.392156862745098,0.03259217015441058,9.882851480759212e-13
2.2549019607843137,-1.392156862745098,0.02985682590895265,9.412372929997334e-13
2.2941176470588234,-1.392156862745098,0.027309019287626614,9.0932875798161e-13
2.333333333333333,-1.392156862745098,0.024940243197707115,8.780464719942554e-13
2.3725490196078427,-1.392156862745098,0.022741932986574846,8.42748992771035e-13
2.4117647058823533,-1.392156862745098,0.020705521740906712,8.193307210100225e-13
2.450980392156863,-1.392156862745098,0.018822490769959385,7.821029264734771e-13
2.4901960784313726,-1.392156862745098,0.017084415252872746,7.882243882405399e-13
2.5294117647058822,-1.392156862745098,0.015483005081320748,7.482220774337929e-13
2.568627450980392,-1.392156862745098,0.014010140975270525,7.321417353835078e-13
2.6078431372549016,-1.392156862745098,0.01265790599091653,6.715589131491531e-13
2.6470588235294112,-1.392156862745098,0.011418612575957915,6.609241929919308e-13
2.686274509803922,-1.392156862745098,0.010284825358294288,6.269562441122069e-13
2.7254901960784315,-1.392156862745098,0.0092493798800104,6.049047568849028e-13
2.764705882352941,-1.392156862745098,0.00830539750935483,5.91168198410641e-13
2.803921568627451,-1.392156862745098,0.007446296779500882,5.683119874818254e-13
2.8431372549019605,-1.392156862745098,0.006665801414463742,5.523145614158907e-13
2.88235294117647,-1.392156862745098,0.0059579453099374395,5.331506501150624e-13
2.9215686274509807,-1.392156862745098,0.005317074740333617,5.185651686438446e-13
2.9607843137254903,-1.392156862745098,0.004737848063304321,4.9435594974744e-13
3.0,-1.392156862745098,0.004215233189878065,4.809059277731991e-13
3.0392156862745097,-1.392156862745098,0.003744503082407003,4.59354304928616e-13
3.0784313725490193,-1.392156862745098,0.0033212295341854244,4.508663763421051e-13
3.117647058823529,-1.392156862745098,0.0029412754742267565,4.1944810938024244e-13
3.1568627450980387,-1.392156862745098,0.0026007860286348045,4.2166349292878927e-13
3.1960784313725483,-1.392156862745098,0.0022961785566185666,3.971626014252226e-13
3.235294117647058,-1.392156862745098,0.0020241318648025835,3.906161211347515e-13
3.2745098039215677,-1.392156862745098,0.0017815747883786405,3.7674242442453145e-13
3.313725490196079,-1.392156862745098,0.001565674312107513,3.618027814296037e-13
3.3529411764705888,-1.392156862745098,0.0013738233884631888,3.4984016543971204e-13
3.3921568627450984,-1.392156862745098,0.0012036285945415859,3.3976164231998667e-13
3.431372549019608,-1.392156862745098,0.001052897753929543,3.246973639441211e-13
3.4705882352941178,-1.392156862745098,0.000919627634717205,3.0941927585868607e-13
3.5098039215686274,-1.392156862745098,0.0008019918203830532,3.0558967894069286e-13
3.549019607843137,-1.392156862745098,0.000698328836503275,2.8600561765423677e-13
3.5882352941176467,-1.392156862745098,0.0006071306032301111,2.835095894407846e-13
3.6274509803921564,-1.392156862745098,0.00052703127131847,2.700850874256396e-13
3.666666666666666,-1.392156862745098,0.0004567964882064136,2.5916592247737486e-13
3.7058823529411757,-1.392156862745098,0.00039531313030406143,2.532416126983446e-13
3.7450980392156854,-1.392156862745098,0.00034157952823069763,2.3938370931593747e-13
3.784313725490197,-1.392156862745098,0.00029469620325987876,2.458886820369083e-13
3.8235294117647065,-1.392156862745098,0.0002538571256725171,2.2425803686448951e-13
3.862745098039216,-1.392156862745098,0.0002183414990522624,2.1432852271012782e-13
3.901960784313726,-1.392156862745098,0.00018750606875106898,2.070126521026629e-13
3.9411764705882355,-1.392156862745098,0.00016077794776269764,1.9601119344190955e-13
3.980392156862745,-1.392156862745098,0.00013764794901985876,1.9333840920174711e-13
4.019607843137255,-1.392156862745098,0.00011766440962392657,1.8154998297835694e-13
4.0588235294117645,-1.392156862745098,0.00010042748966919532,1.7464752233624102e-13
4.098039215686274,-1.392156862745098,8.558392607941569e-05,1.6859498418312612e-13
4.137254901960784,-1.392156862745098,7.282222017536254e-05,1.6010063009775152e-13
4.1764705882352935,-1.392156862745098,6.186823648141705e-05,1.5070769307686406e-13
4.215686274509803,-1.392156862745098,5.248118950097397e-05,1.4126338909210923e-13
4.254901960784313,-1.392156862745098,4.444999479122172e-05,1.4061474369444022e-13
4.294117647058824,-1.392156862745098,3.7589960596417563e-05,1.1552960384724587e-13
4.333333333333334,-1.392156862745098,3.173979650703722e-05,1.279169277479227e-13
4.372549019607844,-1.392156862745098,2.6758916055258714e-05,1.0962594815242151e-13
4.411764705882353,-1.392156862745098,2.2525010793782835e-05,1.0768130655197936e-13
4.450980392156863,-1.392156862745098,1.8931874197158827e-05,9.965821611782338e-14
4.490196078431373,-1.392156862745098,1.5887454638461246e-05,9.627001745950633e-14
4.529411764705882,-1.392156862745098,1.3312117698744804e-05,8.224658412303933e-14
4.568627450980392,-1.392156862745098,1.1137099135147899e-05,8.760186584771224e-14
4.607843137254902,-1.392156862745098,9.30313094213656e-06,6.978782669881282e-14
4.647058823529411,-1.392156862745098,7.759224068700678e-06,6.732709438799938e-14
4.686274509803921,-1.392156862745098,6.461592484874078e-06,6.108856676519842e-14
4.725490196078431,-1.392156862745098,5.372704409080073e-06,5.741861046176455e-14
4.76470588235294,-1.392156862745098,4.4604476014051146e-06,4.6958110188844285e-14
4.803921568627452,-1.392156862745098,3.6973966872120986e-06,4.3064302659541066e-14
4.843137254901961,-1.392156862745098,3.0601714928546993e-06,2.9575433202005304e-14
4.882352941176471,-1.392156862745098,2.52887634484958e-06,2.834394439057543e-14
4.921568627450981,-1.392156862745098,2.0866112015531027e-06,1.0997388890369856e-14
4.96078431372549,-1.392156862745098,1.719046349449395e-06,1.988392899765414e-14
5.0,-1.392156862745098,1.4140532030983834e-06,6.5597347405927475e-15
-5.0,-1.3529411764705883,1.492250889982405e-06,8.917916130955384e-15
-4.96078431372549,-1.3529411764705883,1.8141102748227967e-06,7.49035695899781e-15
-4.921568627450981,-1.3529411764705883,2.202001604849261e-06,1.1856751275146035e-14
-4.882352941176471,-1.3529411764705883,2.668724180949142e-06,2.7060332610984945e-14
-4.8431372549019605,-1.3529411764705883,3.2294001553161667e-06,2.6994702897374604e-14
-4.803921568627451,-1.3529411764705883,3.901864148407435e-06,3.688828380814542e-14
-4.764705882352941,-1.3529411764705883,4.707112072114547e-06,3.5274892005751604e-14
-4.7254901960784315,-1.3529411764705883,5.669817032693562e-06,4.7009714444028385e-14
-4.686274509803922,-1.3529411764705883,6.81892103856439e-06,5.2263018916861206e-14
-4.647058823529412,-1.3529411764705883,8.188312148878779e-06,6.164903173880788e-14
-4.607843137254902,-1.3529411764705883,9.81759766719348e-06,6.672025235644894e-14
-4.568627450980392,-1.3529411764705883,1.17529850077999e-05,7.861530712547932e-14
-4.529411764705882,-1.3529411764705883,1.404828293587221e-05,7.257834511099811e-14
-4.490196078431373,-1.3529411764705883,1.6766037000482947e-05,9.269245373209831e-14
-4.450980392156863,-1.3529411764705883,1.997881413361475e-05,9.695806966162096e-14
-4.411764705882353,-1.3529411764705883,2.3770652568259227e-05,1.0685705603800978e-13
-4.372549019607844,-1.3529411764705883,2.8238694421772804e-05,1.1426461990192148e-13
-4.333333333333333,-1.3529411764705883,3.349501948137918e-05,1.2309491839597727e-13
-4.294117647058823,-1.3529411764705883,3.966869989863126e-05,1.2044668765698962e-13
-4.254901960784314,-1.3529411764705883,4.690809662718092e-05,1.4225298290412805e-13
-4.215686274509804,-1.3529411764705883,5.5383419498335925e-05,1.361996343683779e-13
-4.176470588235294,-1.3529411764705883,6.528957379308232e-05,1.4859454712292492e-13
-4.137254901960784,-1.3529411764705883,7.684931700523768e-05,1.5531851740807418e-13
-4.098039215686274,-1.3529411764705883,9.031675016213007e-05,1.639839110023931e-13
-4.0588235294117645,-1.3529411764705883,0.00010598116853678858,1.7186617360747215e-13
-4.019607843137255,-1.3529411764705883,0.00012417129680540194,1.8091383817976947e-13
-3.980392156862745,-1.3529411764705883,0.00014525993362842808,1.919807775859268e-13
-3.9411764705882355,-1.3529411764705883,0.00016966903021239295,1.9230770784950245e-13
-3.9019607843137254,-1.3529411764705883,0.00019787522658821631,2.0776247667892616e-13
-3.8627450980392157,-1.3529411764705883,0.00023041586806416862,2.1539326357600993e-13
-3.8235294117647056,-1.3529411764705883,0.000267895522518635,2.2465896540306138e-13
-3.784313725490196,-1.3529411764705883,0.00031099301682950526,2.3858108200314956e-13
-3.7450980392156863,-1.3529411764705883,0.0003604690077326342,2.321933591379885e-13
-3.7058823529411766,-1.3529411764705883,0.000417174098701095,2.5751674244519446e-13
-3.666666666666667,-1.3529411764705883,0.00048205750998141873,2.62400732884143e-13
-3.627450980392157,-1.3529411764705883,0.0005561763036569608,2.775754512398995e-13
-3.588235294117647,-1.3529411764705883,0.0006407051594809423,2.880953495008272e-13
-3.549019607843137,-1.3529411764705883,0.0007369466901875029,2.9739965650463665e-13
-3.5098039215686274,-1.3529411764705883,0.000846342277011168,3.121620699828104e-13
-3.4705882352941178,-1.3529411764705883,0.0009704833971962548,3.168567864584715e-13
-3.431372549019608,-1.3529411764705883,0.0011111234053422822,3.3775471593964493e-13
-3.392156862745098,-1.3529411764705883,0.0012701897195080234,3.4420921092413854e-13
-3.3529411764705883,-1.3529411764705883,0.0014497963510996742,3.5078567476991186e-13
-3.313725490196078,-1.3529411764705883,0.0016522567047305657,3.699011256040087e-13
-3.2745098039215685,-1.3529411764705883,0.0018800965605134054,3.821089071032267e-13
-3.235294117647059,-1.3529411764705883,0.0021360671367067646,3.9601039930961875e-13
-3.196078431372549,-1.3529411764705883,0.002423158115383984,4.0882967552580475e-13
-3.1568627450980395,-1.3529411764705883,0.00274461049795031,4.3770486547870134e-13
-3.1176470588235294,-1.3529411764705883,0.003103929141054333,4.3067151087674013e-13
-3.0784313725490193,-1.3529411764705883,0.003504894806902983,4.693819919420615e-13
-3.0392156862745097,-1.3529411764705883,0.003951575545403962,4.621454367074561e-13
-3.0,-1.3529411764705883,0.004448337209163182,4.897219113501397e-13
-2.9607843137254903,-1.3529411764705883,0.0049998528864231085,5.050335683329234e-13
-2.9215686274509802,-1.3529411764705883,0.005611111021834578,5.205050208143302e-13
-2.8823529411764706,-1.3529411764705883,0.006287421980827729,5.377892582157457e-13
-2.843137254901961,-1.3529411764705883,0.007034422800630235,5.572759666803797e-13
-2.803921568627451,-1.3529411764705883,0.007858079860033536,5.761688600668277e-13
-2.764705882352941,-1.3529411764705883,0.00876468919121009,6.025049467732685e-13
-2.7254901960784315,-1.3529411764705883,0.009760874150624576,6.182508431910095e-13
-2.686274509803922,-1.3529411764705883,0.010853580162754641,6.481215662727743e-13
-2.6470588235294117,-1.3529411764705883,0.01205006625033751,6.750486489523819e-13
-2.607843137254902,-1.3529411764705883,0.013357893068571195,6.824853415369307e-13
-2.5686274509803924,-1.3529411764705883,0.014784907168497684,7.247679580145758e-13
-2.5294117647058822,-1.3529411764705883,0.016339221227021607,7.18724780755645e-13
-2.4901960784313726,-1.3529411764705883,0.01802918999799089,7.537388231435204e-13
-2.450980392156863,-1.3529411764705883,0.019863381760752117,7.712485680864716e-13
-2.411764705882353,-1.3529411764705883,0.021850545069815472,8.291713054761443e-13
-2.372549019607843,-1.3529411764705883,0.023999570641880144,8.587832466205287e-13
-2.3333333333333335,-1.3529411764705883,0.026319448254569437,8.896484945645686e-13
-2.2941176470588234,-1.3529411764705883,0.028819218574813555,9.277296519748963e-13
-2.2549019607843137,-1.3529411764705883,0.03150791988382104,9.63778475570424e-13
-2.215686274509804,-1.3529411764705883,0.03439452971982228,1.00797217233796e-12
-2.1764705882352944,-1.3529411764705883,0.03748790151897503,1.0344604746939348e-12
-2.1372549019607843,-1.3529411764705883,0.04079669639861458,1.0933419823045822e-12
-2.0980392156862746,-1.3529411764705883,0.044329310294916,1.1263172641868188e-12
-2.058823529411765,-1.3529411764705883,0.04809379673841468,1.174153959749781e-12
-2.019607843137255,-1.3529411764705883,0.052097785624986126,1.2285048119450672e-12
-1.9803921568627452,-1.3529411764705883,0.05634839841600157,1.274220700623798e-12
-1.9411764705882355,-1.3529411764705883,0.06085216027852181,1.3292093786618948e-12
-1.9019607843137254,-1.3529411764705883,0.06561490975354776,1.380864555085068e-12
-1.8627450980392157,-1.3529411764705883,0.07064170661640566,1.4569720040192568e-12
-1.823529411764706,-1.3529411764705883,0.0759367386671225,1.5121304012768694e-12
-1.784313725490196,-1.3529411764705883,0.0815032282588988,1.5939244276727058e-12
-1.7450980392156863,-1.3529411764705883,0.08734333943823,1.66220270922186e-12
-1.7058823529411766,-1.3529411764705883,0.09345808662954708,1.7395034740598426e-12
-1.6666666666666665,-1.3529411764705883,0.09984724584913537,1.8314790566261675e-12
-1.6274509803921569,-1.3529411764705883,0.10650926947624995,1.909765555672016e-12
-1.5882352941176472,-1.3529411764705883,0.11344120564253234,2.020219093777581e-12
-1.549019607843137,-1.3529411764705883,0.12063862332285769,2.116309876216381e-12
-1.5098039215686274,-1.3529411764705883,0.12809554422053243,2.2332256029744753e-12
-1.4705882352941178,-1.3529411764705883,0.13580438253634075,2.3423724500057564e-12
-1.431372549019608,-1.3529411764705883,0.14375589369348943,2.4761316175969048e-12
-1.392156862745098,-1.3529411764705883,0.15193913305837667,2.6124982163226635e-12
-1.3529411764705883,-1.3529411764705883,0.1603414256498403,2.760643943609587e-12
-1.3137254901960786,-1.3529411764705883,0.16894834776688686,2.932685804954965e-12
-1.2745098039215685,-1.3529411764705883,0.17774372138682953,3.1004395516785706e-12
-1.2352941176470589,-1.3529411764705883,0.18670962209250327,3.301307395237757e-12
-1.1960784313725492,-1.3529411764705883,0.1958264011792428,3.5020949345310635e-12
-1.156862745098039,-1.3529411764705883,0.20507272247033334,3.7480843685576904e-12
-1.1176470588235294,-1.3529411764705883,0.21442561423467216,3.988264600710014e-12
-1.0784313725490198,-1.3529411764705883,0.2238605364536482,4.265384733140168e-12
-1.0392156862745097,-1.3529411764705883,0.23335146352725325,4.574749315871836e-12
-1.0,-1.3529411764705883,0.24287098234390955,4.904715095713604e-12
-0.9607843137254903,-1.3529411764705883,0.2523904054663787,5.2881301272413025e-12
-0.9215686274509807,-1.3529411764705883,0.2618798990095314,5.689878582790065e-12
-0.882352941176471,-1.3529411764705883,0.2713086246070176,6.158234605526892e-12
-0.8431372549019605,-1.3529411764705883,0.2806448946854017,6.679680854899195e-12
-0.8039215686274508,-1.3529411764705883,0.2898563400886408,7.257255514839149e-12
-0.7647058823529411,-1.3529411764705883,0.29891008892547716,7.918799279022417e-12
-0.7254901960784315,-1.3529411764705883,0.3077729553499572,8.663374673286354e-12
-0.6862745098039218,-1.3529411764705883,0.3164116368334706,9.507615630978251e-12
-0.6470588235294121,-1.3529411764705883,0.3247929183478785,1.0472948331585819e-11
-0.6078431372549016,-1.3529411764705883,0.332883881755853,1.1577937159955368e-11
-0.5686274509803919,-1.3529411764705883,0.3406521185986724,1.2850437146121342e-11
-0.5294117647058822,-1.3529411764705883,0.34806594438539573,1.4290512436525934e-11
-0.4901960784313726,-1.3529411764705883,0.35509461242231455,1.597287623381762e-11
-0.4509803921568629,-1.3529411764705883,0.36170852517931956,1.7909548402743445e-11
-0.41176470588235325,-1.3529411764705883,0.3678794411714423,2.0154862016652062e-11
-0.3725490196078436,-1.3529411764705883,0.37358067534014966,2.2408121046149836e-11
-0.33333333333333304,-1.3529411764705883,0.3787872909504029,3.9392897281899396e-11
-0.2941176470588234,-1.3529411764705883,0.38347628107609266,3.535803792694239e-10
-0.2549019607843137,-1.3529411764705883,0.38762673782789037,7.254454795982356e-09
-0.21568627450980404,-1.3529411764705883,0.3912200075830778,9.20910207386555e-08
-0.17647058823529438,-1.3529411764705883,0.3942398306054263,7.944194397514964e-07
-0.13725490196078471,-1.3529411764705883,0.39667246359320407,4.6296054226127835e-06
-0.09803921568627416,-1.3529411764705883,0.3985067838630626,1.823704424403303e-05
-0.0588235294117645,-1.3529411764705883,0.39973437406473344,4.855591543161221e-05
-0.019607843137254832,-1.3529411764705883,0.4003495865237126,8.738089335877008e-05
0.019607843137254832,-1.3529411764705883,0.4003495865237126,0.00010628545907238742
0.0588235294117645,-1.3529411764705883,0.39973437406473344,8.738089339489858e-05
0.09803921568627416,-1.3529411764705883,0.3985067838630626,4.8555915395647505e-05
0.13725490196078383,-1.3529411764705883,0.39667246359320407,1.823704424215456e-05
0.17647058823529438,-1.3529411764705883,0.3942398306054263,4.629605424927459e-06
0.21568627450980404,-1.3529411764705883,0.3912200075830778,7.944194398509908e-07
0.2549019607843137,-1.3529411764705883,0.38762673782789037,9.209101759380311e-08
0.2941176470588234,-1.3529411764705883,0.38347628107609266,7.254453347453547e-09
0.33333333333333304,-1.3529411764705883,0.3787872909504029,3.535800006846954e-10
0.3725490196078427,-1.3529411764705883,0.37358067534014977,3.939313412261719e-11
0.41176470588235325,-1.3529411764705883,0.3678794411714423,2.2408713335518438e-11
0.4509803921568629,-1.3529411764705883,0.36170852517931956,2.0154477873730976e-11
0.4901960784313726,-1.3529411764705883,0.35509461242231455,1.790974052309629e-11
0.5294117647058822,-1.3529411764705883,0.34806594438539573,1.597145604097871e-11
0.5686274509803919,-1.3529411764705883,0.3406521185986724,1.4291338579610388e-11
0.6078431372549016,-1.3529411764705883,0.332883881755853,1.2848190303670162e-11
0.6470588235294112,-1.3529411764705883,0.3247929183478787,1.1581371501995123e-11
0.6862745098039218,-1.3529411764705883,0.3164116368334706,1.047093779830407e-11
0.7254901960784315,-1.3529411764705883,0.3077729553499572,9.503212865678531e-12
0.7647058823529411,-1.3529411764705883,0.29891008892547716,8.662736254200255e-12
0.8039215686274508,-1.3529411764705883,0.2898563400886408,7.919553270119455e-12
0.8431372549019605,-1.3529411764705883,0.2806448946854017,7.2565512748635e-12
0.8823529411764701,-1.3529411764705883,0.27130862460701777,6.678982166143042e-12
0.9215686274509807,-1.3529411764705883,0.2618798990095314,6.1565402071026155e-12
0.9607843137254903,-1.3529411764705883,0.2523904054663787,5.69249003312678e-12
1.0,-1.3529411764705883,0.24287098234390955,5.284529801849168e-12
1.0392156862745097,-1.3529411764705883,0.23335146352725325,4.906095913486885e-12
1.0784313725490193,-1.3529411764705883,0.22386053645364834,4.575489289461035e-12
1.117647058823529,-1.3529411764705883,0.21442561423467224,4.26532926662602e-12
1.1568627450980395,-1.3529411764705883,0.20507272247033326,3.989890080182663e-12
1.1960784313725492,-1.3529411764705883,0.1958264011792428,3.753103857694271e-12
1.2352941176470589,-1.3529411764705883,0.18670962209250327,3.5025161889125156e-12
1.2745098039215685,-1.3529411764705883,0.17774372138682953,3.3082960850527592e-12
1.3137254901960782,-1.3529411764705883,0.16894834776688697,3.099757683604414e-12
1.3529411764705879,-1.3529411764705883,0.1603414256498404,2.9378683237835535e-12
1.3921568627450975,-1.3529411764705883,0.1519391330583768,2.759076300939006e-12
1.431372549019608,-1.3529411764705883,0.14375589369348943,2.613407957303319e-12
1.4705882352941178,-1.3529411764705883,0.13580438253634075,2.4756494392855646e-12
1.5098039215686274,-1.3529411764705883,0.12809554422053243,2.3406381297618184e-12
1.549019607843137,-1.3529411764705883,0.12063862332285769,2.232474746241264e-12
1.5882352941176467,-1.3529411764705883,0.11344120564253243,2.1148426470162006e-12
1.6274509803921564,-1.3529411764705883,0.10650926947625004,2.019502437604384e-12
1.666666666666667,-1.3529411764705883,0.09984724584913528,1.910915299694909e-12
1.7058823529411766,-1.3529411764705883,0.09345808662954708,1.829417273223095e-12
1.7450980392156863,-1.3529411764705883,0.08734333943823,1.7412962811839353e-12
1.784313725490196,-1.3529411764705883,0.0815032282588988,1.6634853821740754e-12
1.8235294117647056,-1.3529411764705883,0.07593673866712253,1.589763700739089e-12
1.8627450980392153,-1.3529411764705883,0.07064170661640573,1.5097652882516402e-12
1.9019607843137258,-1.3529411764705883,0.06561490975354771,1.4548718973458144e-12
1.9411764705882355,-1.3529411764705883,0.06085216027852181,1.3828593341308706e-12
1.9803921568627452,-1.3529411764705883,0.05634839841600157,1.3280367566026219e-12
2.019607843137255,-1.3529411764705883,0.052097785624986126,1.2722737558753546e-12
2.0588235294117645,-1.3529411764705883,0.04809379673841472,1.2275610556474e-12
2.098039215686274,-1.3529411764705883,0.04432931029491603,1.172556636517098e-12
2.137254901960784,-1.3529411764705883,0.040796696398614614,1.127528078230656e-12
2.1764705882352944,-1.3529411764705883,0.03748790151897503,1.0906318709646154e-12
2.215686274509804,-1.3529411764705883,0.03439452971982228,1.036124874733251e-12
2.2549019607843137,-1.3529411764705883,0.03150791988382104,1.0084537549798033e-12
2.2941176470588234,-1.3529411764705883,0.028819218574813555,9.63636691171532e-13
2.333333333333333,-1.3529411764705883,0.026319448254569472,9.281043359215253e-13
2.3725490196078427,-1.3529411764705883,0.023999570641880165,8.899735689557977e-13
2.4117647058823533,-1.3529411764705883,0.021850545069815444,8.550896762869111e-13
2.450980392156863,-1.3529411764705883,0.019863381760752117,8.304648902486893e-13
2.4901960784313726,-1.3529411764705883,0.01802918999799089,7.75489879664936e-13
2.5294117647058822,-1.3529411764705883,0.016339221227021607,7.522836784506766e-13
2.568627450980392,-1.3529411764705883,0.014784907168497698,7.233853890347776e-13
2.6078431372549016,-1.3529411764705883,0.013357893068571219,7.27055635851597e-13
2.6470588235294112,-1.3529411764705883,0.01205006625033753,6.81135300766905e-13
2.686274509803922,-1.3529411764705883,0.010853580162754641,6.739373805943191e-13
2.7254901960784315,-1.3529411764705883,0.009760874150624576,6.471184080768226e-13
2.764705882352941,-1.3529411764705883,0.00876468919121009,6.172650002944452e-13
2.803921568627451,-1.3529411764705883,0.007858079860033536,6.014145982389416e-13
2.8431372549019605,-1.3529411764705883,0.007034422800630248,5.779674056015514e-13
2.88235294117647,-1.3529411764705883,0.00628742198082774,5.542028376725995e-13
2.9215686274509807,-1.3529411764705883,0.005611111021834568,5.381655780632934e-13
2.9607843137254903,-1.3529411764705883,0.0049998528864231085,5.199656070933255e-13
3.0,-1.3529411764705883,0.004448337209163182,5.036507125733711e-13
3.0392156862745097,-1.3529411764705883,0.003951575545403962,4.89225406291097e-13
3.0784313725490193,-1.3529411764705883,0.003504894806902983,4.619076246142512e-13
3.117647058823529,-1.3529411764705883,0.003103929141054339,4.672443136467742e-13
3.1568627450980387,-1.3529411764705883,0.0027446104979503175,4.3197928174852554e-13
3.1960784313725483,-1.3529411764705883,0.0024231581153839905,4.338877733866895e-13
3.235294117647058,-1.3529411764705883,0.002136067136706772,4.0287724051840434e-13
3.2745098039215677,-1.3529411764705883,0.001880096560513412,3.963383758904849e-13
3.313725490196079,-1.3529411764705883,0.0016522567047305599,3.828896952877571e-13
3.3529411764705888,-1.3529411764705883,0.0014497963510996716,3.688681429614708e-13
3.3921568627450984,-1.3529411764705883,0.0012701897195080212,3.518556597042603e-13
3.431372549019608,-1.3529411764705883,0.0011111234053422822,3.4840464703159676e-13
3.4705882352941178,-1.3529411764705883,0.0009704833971962548,3.361926807741964e-13
3.5098039215686274,-1.3529411764705883,0.000846342277011168,3.2127064697970416e-13
3.549019607843137,-1.3529411764705883,0.0007369466901875029,3.135545923427001e-13
3.5882352941176467,-1.3529411764705883,0.0006407051594809435,2.963845444275843e-13
3.6274509803921564,-1.3529411764705883,0.0005561763036569618,2.8890376735438406e-13
3.666666666666666,-1.3529411764705883,0.00048205750998142047,2.7695357682184095e-13
3.7058823529411757,-1.3529411764705883,0.00041717409870109653,2.6199238649010804e-13
3.7450980392156854,-1.3529411764705883,0.0003604690077326355,2.593339439432777e-13
